county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Gogebic,"Ironwood Charter Township, Precinct 1",President,,,Cornel West,0,0,0,,
Gogebic,"Ironwood Charter Township, Precinct 1",President,,,Write-ins,5,4,1,,
Gogebic,"Marenisco Township, Precinct 1",President,,DEM,Kamala D. Harris,106,93,13,,
Gogebic,"Marenisco Township, Precinct 1",President,,REP,Donald J. Trump,269,250,19,,
Gogebic,"Marenisco Township, Precinct 1",President,,LIB,Chase Oliver,1,1,0,,
Gogebic,"Marenisco Township, Precinct 1",President,,UST,Randall Terry,0,0,0,,
Gogebic,"Marenisco Township, Precinct 1",President,,GRN,Jill Stein,1,1,0,,
Gogebic,"Marenisco Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,2,2,0,,
Gogebic,"Marenisco Township, Precinct 1",President,,,Joseph Kishore,0,0,0,,
Gogebic,"Marenisco Township, Precinct 1",President,,,Cornel West,0,0,0,,
Gogebic,"Marenisco Township, Precinct 1",President,,,Write-ins,0,0,0,,
Gogebic,"Wakefield Township, Precinct 1",President,,DEM,Kamala D. Harris,61,53,8,,
Gogebic,"Wakefield Township, Precinct 1",President,,REP,Donald J. Trump,129,114,15,,
Gogebic,"Wakefield Township, Precinct 1",President,,LIB,Chase Oliver,1,1,0,,
Gogebic,"Wakefield Township, Precinct 1",President,,UST,Randall Terry,0,0,0,,
Gogebic,"Wakefield Township, Precinct 1",President,,GRN,Jill Stein,1,1,0,,
Gogebic,"Wakefield Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,0,0,0,,
Gogebic,"Wakefield Township, Precinct 1",President,,,Joseph Kishore,0,0,0,,
Gogebic,"Wakefield Township, Precinct 1",President,,,Cornel West,0,0,0,,
Gogebic,"Wakefield Township, Precinct 1",President,,,Write-ins,1,1,0,,
Gogebic,"Watersmeet Township, Precinct 1",President,,DEM,Kamala D. Harris,367,352,15,,
Gogebic,"Watersmeet Township, Precinct 1",President,,REP,Donald J. Trump,505,463,42,,
Gogebic,"Watersmeet Township, Precinct 1",President,,LIB,Chase Oliver,1,1,0,,
Gogebic,"Watersmeet Township, Precinct 1",President,,UST,Randall Terry,2,2,0,,
Gogebic,"Watersmeet Township, Precinct 1",President,,GRN,Jill Stein,3,3,0,,
Gogebic,"Watersmeet Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,3,3,0,,
Gogebic,"Watersmeet Township, Precinct 1",President,,,Joseph Kishore,1,1,0,,
Gogebic,"Watersmeet Township, Precinct 1",President,,,Cornel West,1,1,0,,
Gogebic,"Watersmeet Township, Precinct 1",President,,,Write-ins,4,3,1,,
