county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Columbia,BEAVER TWP,President,,DEM,Kamala Harris,122,,,,
Columbia,BEAVER TWP,President,,REP,Donald Trump,440,,,,
Columbia,BEAVER TWP,President,,LIB,Chase Oliver,0,,,,
Columbia,BEAVER TWP,President,,GRN,Jill Stein,1,,,,
Columbia,BENTON TWP,President,,DEM,Kamala Harris,199,,,,
Columbia,BENTON TWP,President,,REP,Donald Trump,580,,,,
Columbia,BENTON TWP,President,,LIB,Chase Oliver,6,,,,
Columbia,BENTON TWP,President,,GRN,Jill Stein,1,,,,
Columbia,BENTON BOROUGH,President,,DEM,Kamala Harris,122,,,,
Columbia,BENTON BOROUGH,President,,REP,Donald Trump,262,,,,
Columbia,BENTON BOROUGH,President,,LIB,Chase Oliver,5,,,,
Columbia,BENTON BOROUGH,President,,GRN,Jill Stein,0,,,,
Columbia,BERWICK 1ST WARD,President,,DEM,Kamala Harris,521,,,,
Columbia,BERWICK 1ST WARD,President,,REP,Donald Trump,1057,,,,
Columbia,BERWICK 1ST WARD,President,,LIB,Chase Oliver,12,,,,
Columbia,BERWICK 1ST WARD,President,,GRN,Jill Stein,2,,,,
Columbia,BERWICK 2ND WARD,President,,DEM,Kamala Harris,196,,,,
Columbia,BERWICK 2ND WARD,President,,REP,Donald Trump,335,,,,
Columbia,BERWICK 2ND WARD,President,,LIB,Chase Oliver,2,,,,
Columbia,BERWICK 2ND WARD,President,,GRN,Jill Stein,1,,,,
Columbia,BERWICK 3RD WARD,President,,DEM,Kamala Harris,295,,,,
Columbia,BERWICK 3RD WARD,President,,REP,Donald Trump,615,,,,
Columbia,BERWICK 3RD WARD,President,,LIB,Chase Oliver,2,,,,
Columbia,BERWICK 3RD WARD,President,,GRN,Jill Stein,1,,,,
Columbia,BERWICK 4TH WARD,President,,DEM,Kamala Harris,388,,,,
Columbia,BERWICK 4TH WARD,President,,REP,Donald Trump,912,,,,
Columbia,BERWICK 4TH WARD,President,,LIB,Chase Oliver,9,,,,
Columbia,BERWICK 4TH WARD,President,,GRN,Jill Stein,8,,,,
Columbia,BLOOMSBURG 1ST WARD,President,,DEM,Kamala Harris,314,,,,
Columbia,BLOOMSBURG 1ST WARD,President,,REP,Donald Trump,276,,,,
Columbia,BLOOMSBURG 1ST WARD,President,,LIB,Chase Oliver,5,,,,
Columbia,BLOOMSBURG 1ST WARD,President,,GRN,Jill Stein,9,,,,
Columbia,BLOOMSBURG 2ND WARD,President,,DEM,Kamala Harris,572,,,,
Columbia,BLOOMSBURG 2ND WARD,President,,REP,Donald Trump,378,,,,
Columbia,BLOOMSBURG 2ND WARD,President,,LIB,Chase Oliver,9,,,,
Columbia,BLOOMSBURG 2ND WARD,President,,GRN,Jill Stein,5,,,,
Columbia,BLOOMSBURG 3-1 WARD,President,,DEM,Kamala Harris,657,,,,
