county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Ontonagon,"McMillan Township, Precinct 1",Straight Party,,GRN,Green Party,0,,,,
Ontonagon,"McMillan Township, Precinct 1",Straight Party,,WCP,Working Class Party,0,,,,
Ontonagon,"McMillan Township, Precinct 1",Straight Party,,NLP,Natural Law Party,0,,,,
Ontonagon,"Ontonagon Township, Precinct 1",Straight Party,,LIB,Libertarian Party,5,,,,
Ontonagon,"Ontonagon Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers Party,2,,,,
Ontonagon,"Ontonagon Township, Precinct 1",Straight Party,,GRN,Green Party,0,,,,
Ontonagon,"Ontonagon Township, Precinct 1",Straight Party,,WCP,Working Class Party,5,,,,
Ontonagon,"Ontonagon Township, Precinct 1",Straight Party,,NLP,Natural Law Party,2,,,,
Ontonagon,"Rockland Township, Precinct 1",Straight Party,,LIB,Libertarian Party,2,,,,
Ontonagon,"Rockland Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers Party,0,,,,
Ontonagon,"Rockland Township, Precinct 1",Straight Party,,GRN,Green Party,0,,,,
Ontonagon,"Rockland Township, Precinct 1",Straight Party,,WCP,Working Class Party,0,,,,
Ontonagon,"Rockland Township, Precinct 1",Straight Party,,NLP,Natural Law Party,0,,,,
Ontonagon,"Stannard Township, Precinct 1",Straight Party,,LIB,Libertarian Party,2,,,,
Ontonagon,"Stannard Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers Party,0,,,,
Ontonagon,"Stannard Township, Precinct 1",Straight Party,,GRN,Green Party,0,,,,
Ontonagon,"Stannard Township, Precinct 1",Straight Party,,WCP,Working Class Party,3,,,,
Ontonagon,"Stannard Township, Precinct 1",Straight Party,,NLP,Natural Law Party,0,,,,
Ontonagon,"Bergland Township, Precinct 1",Straight Party,,,Write-ins,0,,,,
Ontonagon,"Bohemia Township, Precinct 1",Straight Party,,,Write-ins,0,,,,
Ontonagon,"Carp Lake Township, Precinct 1",Straight Party,,,Write-ins,0,,,,
Ontonagon,"Greenland Township, Precinct 1",Straight Party,,,Write-ins,0,,,,
Ontonagon,"Haight Township, Precinct 1",Straight Party,,,Write-ins,0,,,,
Ontonagon,"Interior Township, Precinct 1",Straight Party,,,Write-ins,0,,,,
Ontonagon,"Matchwood Township, Precinct 1",Straight Party,,,Write-ins,0,,,,
Ontonagon,"McMillan Township, Precinct 1",Straight Party,,,Write-ins,0,,,,
Ontonagon,"Ontonagon Township, Precinct 1",Straight Party,,,Write-ins,0,,,,
Ontonagon,"Rockland Township, Precinct 1",Straight Party,,,Write-ins,0,,,,
Ontonagon,"Stannard Township, Precinct 1",Straight Party,,,Write-ins,0,,,,
