county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Huron,"Sheridan Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0,,,,
Huron,"Sherman Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0,,,,
Huron,"Sigel Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0,,,,
Huron,"Verona Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,0,,,,
Huron,"Winsor Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers,1,,,,
Huron,Delaware Township (Sanilac County),Straight Party,,UST,U.S. Taxpayers,0,,,,
Huron,Multi-precinct Collection,Straight Party,,UST,U.S. Taxpayers,2,,,,
Huron,"City of Bad Axe, Precinct 1",Straight Party,,GRN,Green,2,,,,
Huron,"City of Caseville, Precinct 1",Straight Party,,GRN,Green,0,,,,
Huron,"City of Harbor Beach, Precinct 1",Straight Party,,GRN,Green,2,,,,
Huron,"Bingham Township, Precinct 1",Straight Party,,GRN,Green,0,,,,
Huron,"Bloomfield Township, Precinct 1",Straight Party,,GRN,Green,0,,,,
Huron,"Brookfield Township, Precinct 1",Straight Party,,GRN,Green,0,,,,
Huron,"Caseville Township, Precinct 1",Straight Party,,GRN,Green,0,,,,
Huron,"Chandler Township, Precinct 1",Straight Party,,GRN,Green,0,,,,
Huron,"Colfax Township, Precinct 1",Straight Party,,GRN,Green,0,,,,
Huron,"Dwight Township, Precinct 1",Straight Party,,GRN,Green,0,,,,
Huron,"Fairhaven Township, Precinct 1",Straight Party,,GRN,Green,0,,,,
Huron,"Gore Township, Precinct 1",Straight Party,,GRN,Green,0,,,,
Huron,"Grant Township, Precinct 1",Straight Party,,GRN,Green,1,,,,
Huron,"Hume Township, Precinct 1",Straight Party,,GRN,Green,0,,,,
Huron,"Huron Township, Precinct 1",Straight Party,,GRN,Green,0,,,,
Huron,"Lake Township, Precinct 1",Straight Party,,GRN,Green,1,,,,
Huron,"Lincoln Township, Precinct 1",Straight Party,,GRN,Green,2,,,,
Huron,"McKinley Township, Precinct 1",Straight Party,,GRN,Green,1,,,,
Huron,"Meade Township, Precinct 1",Straight Party,,GRN,Green,1,,,,
Huron,"Oliver Township, Precinct 1",Straight Party,,GRN,Green,1,,,,
Huron,"Paris Township, Precinct 1",Straight Party,,GRN,Green,0,,,,
Huron,"Pointe Aux Barques Township, Precinct 1",Straight Party,,GRN,Green,0,,,,
