county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Columbia,BRIARCREEK TWP NORTHEAST,U.S. Senate,,DEM,Bob Casey Jr.,221,,,,
Columbia,BRIARCREEK TWP NORTHEAST,U.S. Senate,,REP,Dave McCormick,618,,,,
Columbia,BRIARCREEK TWP NORTHEAST,U.S. Senate,,LIB,John Thomas,5,,,,
Columbia,BRIARCREEK TWP NORTHEAST,U.S. Senate,,GRN,Leila Hazou,6,,,,
Columbia,BRIARCREEK TWP NORTHEAST,U.S. Senate,,CST,Marty Selker,4,,,,
Columbia,BRIARCREEK TWP WEST,U.S. Senate,,DEM,Bob Casey Jr.,234,,,,
Columbia,BRIARCREEK TWP WEST,U.S. Senate,,REP,Dave McCormick,640,,,,
Columbia,BRIARCREEK TWP WEST,U.S. Senate,,LIB,John Thomas,14,,,,
Columbia,BRIARCREEK TWP WEST,U.S. Senate,,GRN,Leila Hazou,4,,,,
Columbia,BRIARCREEK TWP WEST,U.S. Senate,,CST,Marty Selker,2,,,,
Columbia,BRIARCREEK BORO,U.S. Senate,,DEM,Bob Casey Jr.,62,,,,
Columbia,BRIARCREEK BORO,U.S. Senate,,REP,Dave McCormick,129,,,,
Columbia,BRIARCREEK BORO,U.S. Senate,,LIB,John Thomas,2,,,,
Columbia,BRIARCREEK BORO,U.S. Senate,,GRN,Leila Hazou,2,,,,
Columbia,BRIARCREEK BORO,U.S. Senate,,CST,Marty Selker,1,,,,
Columbia,CATAWISSA TWP,U.S. Senate,,DEM,Bob Casey Jr.,166,,,,
Columbia,CATAWISSA TWP,U.S. Senate,,REP,Dave McCormick,397,,,,
Columbia,CATAWISSA TWP,U.S. Senate,,LIB,John Thomas,9,,,,
Columbia,CATAWISSA TWP,U.S. Senate,,GRN,Leila Hazou,2,,,,
Columbia,CATAWISSA TWP,U.S. Senate,,CST,Marty Selker,0,,,,
Columbia,CATAWISSA BOROUGH,U.S. Senate,,DEM,Bob Casey Jr.,230,,,,
Columbia,CATAWISSA BOROUGH,U.S. Senate,,REP,Dave McCormick,397,,,,
Columbia,CATAWISSA BOROUGH,U.S. Senate,,LIB,John Thomas,17,,,,
Columbia,CATAWISSA BOROUGH,U.S. Senate,,GRN,Leila Hazou,10,,,,
