county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Adams,Cumberland 1,President,,REP,Donald Trump,715,540,,175,0
Adams,Cumberland 1,President,,LIB,Chase Oliver,7,6,,1,0
Adams,Cumberland 1,President,,GRN,Jill Stein,8,7,,1,0
Adams,Cumberland 1,President,,,Overvotes,0,0,,0,0
Adams,Cumberland 1,President,,,Undervotes,5,5,,0,0
Adams,Cumberland 1,President,,,Write-ins,9,7,,2,0
Adams,Cumberland 2,President,,DEM,Kamala Harris,311,168,,139,4
Adams,Cumberland 2,President,,REP,Donald Trump,658,534,,117,7
Adams,Cumberland 2,President,,LIB,Chase Oliver,4,4,,0,0
Adams,Cumberland 2,President,,GRN,Jill Stein,6,4,,2,0
Adams,Cumberland 2,President,,,Overvotes,0,0,,0,0
Adams,Cumberland 2,President,,,Undervotes,4,4,,0,0
Adams,Cumberland 2,President,,,Write-ins,6,5,,1,0
Adams,Cumberland 3,President,,DEM,Kamala Harris,552,275,,275,2
Adams,Cumberland 3,President,,REP,Donald Trump,614,429,,184,1
Adams,Cumberland 3,President,,LIB,Chase Oliver,3,2,,1,0
Adams,Cumberland 3,President,,GRN,Jill Stein,5,3,,2,0
Adams,Cumberland 3,President,,,Overvotes,1,0,,1,0
Adams,Cumberland 3,President,,,Undervotes,4,3,,1,0
Adams,Cumberland 3,President,,,Write-ins,7,6,,1,0
Adams,Cumberland 4,President,,DEM,Kamala Harris,738,372,,362,4
Adams,Cumberland 4,President,,REP,Donald Trump,668,452,,215,1
Adams,Cumberland 4,President,,LIB,Chase Oliver,16,11,,5,0
Adams,Cumberland 4,President,,GRN,Jill Stein,5,2,,3,0
Adams,Cumberland 4,President,,,Overvotes,2,2,,0,0
Adams,Cumberland 4,President,,,Undervotes,6,1,,5,0
Adams,Cumberland 4,President,,,Write-ins,8,5,,3,0
Adams,East Berlin,President,,DEM,Kamala Harris,262,188,,72,2
Adams,East Berlin,President,,REP,Donald Trump,612,535,,76,1
Adams,East Berlin,President,,LIB,Chase Oliver,4,3,,1,0
Adams,East Berlin,President,,GRN,Jill Stein,5,5,,0,0
Adams,East Berlin,President,,,Overvotes,0,0,,0,0
Adams,East Berlin,President,,,Undervotes,2,2,,0,0
Adams,East Berlin,President,,,Write-ins,3,3,,0,0
Adams,Fairfield,President,,DEM,Kamala Harris,137,98,,39,0
Adams,Fairfield,President,,REP,Donald Trump,201,175,,25,1
Adams,Fairfield,President,,LIB,Chase Oliver,1,1,,0,0
Adams,Fairfield,President,,GRN,Jill Stein,1,1,,0,0
Adams,Fairfield,President,,,Overvotes,0,0,,0,0
Adams,Fairfield,President,,,Undervotes,0,0,,0,0
Adams,Fairfield,President,,,Write-ins,2,2,,0,0
Adams,Franklin 1,President,,DEM,Kamala Harris,453,230,,222,1
Adams,Franklin 1,President,,REP,Donald Trump,1025,809,,211,5
Adams,Franklin 1,President,,LIB,Chase Oliver,12,10,,2,0
Adams,Franklin 1,President,,GRN,Jill Stein,4,4,,0,0
Adams,Franklin 1,President,,,Overvotes,1,0,,1,0
Adams,Franklin 1,President,,,Undervotes,1,1,,0,0
Adams,Franklin 1,President,,,Write-ins,4,4,,0,0
Adams,Franklin 2,President,,DEM,Kamala Harris,351,155,,196,0
Adams,Franklin 2,President,,REP,Donald Trump,976,675,,301,0
Adams,Franklin 2,President,,LIB,Chase Oliver,10,6,,4,0
Adams,Franklin 2,President,,GRN,Jill Stein,8,5,,3,0
Adams,Franklin 2,President,,,Overvotes,2,0,,2,0
Adams,Franklin 2,President,,,Undervotes,1,0,,1,0
Adams,Franklin 2,President,,,Write-ins,1,1,,0,0
Adams,Freedom,President,,DEM,Kamala Harris,177,113,,63,1
Adams,Freedom,President,,REP,Donald Trump,411,352,,57,2
Adams,Freedom,President,,LIB,Chase Oliver,4,4,,0,0
Adams,Freedom,President,,GRN,Jill Stein,2,1,,1,0
Adams,Freedom,President,,,Overvotes,1,1,,0,0
Adams,Freedom,President,,,Undervotes,4,3,,1,0
Adams,Freedom,President,,,Write-ins,4,1,,3,0
Adams,Germany,President,,DEM,Kamala Harris,418,197,,220,1
Adams,Germany,President,,REP,Donald Trump,1442,1056,,381,5
Adams,Germany,President,,LIB,Chase Oliver,8,3,,5,0
Adams,Germany,President,,GRN,Jill Stein,2,1,,1,0
Adams,Germany,President,,,Overvotes,0,0,,0,0
Adams,Germany,President,,,Undervotes,2,0,,2,0
Adams,Germany,President,,,Write-ins,5,3,,2,0
Adams,Gettysburg 1,President,,DEM,Kamala Harris,591,386,,203,2
Adams,Gettysburg 1,President,,REP,Donald Trump,379,299,,79,1
Adams,Gettysburg 1,President,,LIB,Chase Oliver,4,4,,0,0
Adams,Gettysburg 1,President,,GRN,Jill Stein,6,5,,1,0
Adams,Gettysburg 1,President,,,Overvotes,0,0,,0,0
Adams,Gettysburg 1,President,,,Undervotes,0,0,,0,0
Adams,Gettysburg 1,President,,,Write-ins,7,7,,0,0
Adams,Gettysburg 2,President,,DEM,Kamala Harris,950,770,,172,8
Adams,Gettysburg 2,President,,REP,Donald Trump,328,260,,65,3
Adams,Gettysburg 2,President,,LIB,Chase Oliver,6,4,,2,0
Adams,Gettysburg 2,President,,GRN,Jill Stein,4,3,,1,0
Adams,Gettysburg 2,President,,,Overvotes,0,0,,0,0
Adams,Gettysburg 2,President,,,Undervotes,2,2,,0,0
Adams,Gettysburg 2,President,,,Write-ins,8,8,,0,0
Adams,Gettysburg 3,President,,DEM,Kamala Harris,504,296,,205,3
Adams,Gettysburg 3,President,,REP,Donald Trump,374,269,,101,4
Adams,Gettysburg 3,President,,LIB,Chase Oliver,3,3,,0,0
Adams,Gettysburg 3,President,,GRN,Jill Stein,6,3,,2,1
Adams,Gettysburg 3,President,,,Overvotes,2,0,,2,0
Adams,Gettysburg 3,President,,,Undervotes,3,2,,1,0
Adams,Gettysburg 3,President,,,Write-ins,3,3,,0,0
Adams,Hamilton,President,,DEM,Kamala Harris,382,184,,197,1
Adams,Hamilton,President,,REP,Donald Trump,1199,859,,336,4
Adams,Hamilton,President,,LIB,Chase Oliver,7,2,,5,0
Adams,Hamilton,President,,GRN,Jill Stein,1,1,,0,0
Adams,Hamilton,President,,,Overvotes,1,0,,1,0
Adams,Hamilton,President,,,Undervotes,2,1,,1,0
Adams,Hamilton,President,,,Write-ins,5,2,,3,0
Adams,Hamiltonban,President,,DEM,Kamala Harris,340,184,,155,1
Adams,Hamiltonban,President,,REP,Donald Trump,1044,811,,230,3
