county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Calhoun,"City of Albion, Precinct 1",U.S. House,5,DEM,Libbi Urban,405,241,25,139,
Calhoun,"City of Albion, Precinct 1",U.S. House,5,REP,Tim Walberg,150,101,26,23,
Calhoun,"City of Albion, Precinct 1",U.S. House,5,GRN,James Bronke,10,6,1,3,
Calhoun,"City of Albion, Precinct 1",U.S. House,5,,Write-ins,5,3,1,1,
Calhoun,"City of Albion, Precinct 2",U.S. House,5,DEM,Libbi Urban,301,166,26,109,
Calhoun,"City of Albion, Precinct 2",U.S. House,5,REP,Tim Walberg,107,72,12,23,
Calhoun,"City of Albion, Precinct 2",U.S. House,5,GRN,James Bronke,9,9,0,0,
Calhoun,"City of Albion, Precinct 2",U.S. House,5,,Write-ins,2,2,0,0,
Calhoun,"City of Albion, Precinct 3",U.S. House,5,DEM,Libbi Urban,371,180,15,176,
Calhoun,"City of Albion, Precinct 3",U.S. House,5,REP,Tim Walberg,217,132,28,57,
Calhoun,"City of Albion, Precinct 3",U.S. House,5,GRN,James Bronke,21,17,0,4,
Calhoun,"City of Albion, Precinct 3",U.S. House,5,,Write-ins,4,2,1,1,
Calhoun,"City of Albion, Precinct 4",U.S. House,5,DEM,Libbi Urban,228,142,15,71,
Calhoun,"City of Albion, Precinct 4",U.S. House,5,REP,Tim Walberg,210,137,23,50,
Calhoun,"City of Albion, Precinct 4",U.S. House,5,GRN,James Bronke,3,3,0,0,
Calhoun,"City of Albion, Precinct 4",U.S. House,5,,Write-ins,3,3,0,0,
Calhoun,"City of Albion, Precinct 5",U.S. House,5,DEM,Libbi Urban,323,150,18,155,
Calhoun,"City of Albion, Precinct 5",U.S. House,5,REP,Tim Walberg,267,150,47,70,
Calhoun,"City of Albion, Precinct 5",U.S. House,5,GRN,James Bronke,8,7,0,1,
Calhoun,"City of Albion, Precinct 5",U.S. House,5,,Write-ins,1,0,0,1,
Calhoun,"City of Albion, Precinct 6",U.S. House,5,DEM,Libbi Urban,325,154,21,150,
Calhoun,"City of Albion, Precinct 6",U.S. House,5,REP,Tim Walberg,126,63,19,44,
Calhoun,"City of Albion, Precinct 6",U.S. House,5,GRN,James Bronke,12,6,0,6,
Calhoun,"City of Albion, Precinct 6",U.S. House,5,,Write-ins,1,1,0,0,
Calhoun,"City of Marshall, Precinct 1",U.S. House,5,DEM,Libbi Urban,878,236,202,440,
Calhoun,"City of Marshall, Precinct 1",U.S. House,5,REP,Tim Walberg,1020,474,315,231,
Calhoun,"City of Marshall, Precinct 1",U.S. House,5,GRN,James Bronke,26,8,11,7,
Calhoun,"City of Marshall, Precinct 1",U.S. House,5,,Write-ins,8,4,3,1,
Calhoun,"City of Marshall, Precinct 2",U.S. House,5,DEM,Libbi Urban,924,240,186,498,
Calhoun,"City of Marshall, Precinct 2",U.S. House,5,REP,Tim Walberg,932,391,250,291,
Calhoun,"City of Marshall, Precinct 2",U.S. House,5,GRN,James Bronke,27,11,6,10,
Calhoun,"City of Marshall, Precinct 2",U.S. House,5,,Write-ins,6,4,1,1,
Calhoun,"Albion Township, Precinct 1",U.S. House,5,DEM,Libbi Urban,157,144,13,0,
Calhoun,"Albion Township, Precinct 1",U.S. House,5,REP,Tim Walberg,464,410,54,0,
Calhoun,"Albion Township, Precinct 1",U.S. House,5,GRN,James Bronke,9,9,0,0,
Calhoun,"Albion Township, Precinct 1",U.S. House,5,,Write-ins,1,1,0,0,
Calhoun,"Athens Township, Precinct 1",U.S. House,5,DEM,Libbi Urban,321,299,22,0,
Calhoun,"Athens Township, Precinct 1",U.S. House,5,REP,Tim Walberg,995,892,103,0,
Calhoun,"Athens Township, Precinct 1",U.S. House,5,GRN,James Bronke,27,24,3,0,
