county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Calaveras,360,U.S. House,4,DEM,Brynne Kennedy,563,36,,527,0
Calaveras,360,U.S. House,4,REP,Tom McClintock,457,54,,403,0
Calaveras,360,U.S. House,4,,Undervotes,18,4,,14,0
Calaveras,360,U.S. House,4,,Overvotes,0,0,,0,0
Calaveras,360,U.S. House,4,,Write-ins,0,0,,0,0
Calaveras,370,U.S. House,4,DEM,Brynne Kennedy,420,25,,395,0
Calaveras,370,U.S. House,4,REP,Tom McClintock,491,75,,414,2
Calaveras,370,U.S. House,4,,Undervotes,27,3,,24,0
Calaveras,370,U.S. House,4,,Overvotes,1,0,,1,0
Calaveras,370,U.S. House,4,,Write-ins,0,0,,0,0
Calaveras,410,U.S. House,4,DEM,Brynne Kennedy,451,34,,414,3
Calaveras,410,U.S. House,4,REP,Tom McClintock,741,126,,614,1
Calaveras,410,U.S. House,4,,Undervotes,22,4,,18,0
Calaveras,410,U.S. House,4,,Overvotes,1,0,,1,0
Calaveras,410,U.S. House,4,,Write-ins,0,0,,0,0
Calaveras,420,U.S. House,4,DEM,Brynne Kennedy,351,45,,306,0
Calaveras,420,U.S. House,4,REP,Tom McClintock,581,111,,467,3
Calaveras,420,U.S. House,4,,Undervotes,23,3,,20,0
Calaveras,420,U.S. House,4,,Overvotes,0,0,,0,0
Calaveras,420,U.S. House,4,,Write-ins,0,0,,0,0
Calaveras,430,U.S. House,4,DEM,Brynne Kennedy,525,34,,491,0
Calaveras,430,U.S. House,4,REP,Tom McClintock,729,122,,607,0
Calaveras,430,U.S. House,4,,Undervotes,28,5,,23,0
Calaveras,430,U.S. House,4,,Overvotes,0,0,,0,0
Calaveras,430,U.S. House,4,,Write-ins,0,0,,0,0
Calaveras,440,U.S. House,4,DEM,Brynne Kennedy,434,24,,410,0
Calaveras,440,U.S. House,4,REP,Tom McClintock,912,116,,796,0
Calaveras,440,U.S. House,4,,Undervotes,20,0,,20,0
Calaveras,440,U.S. House,4,,Overvotes,1,0,,1,0
Calaveras,440,U.S. House,4,,Write-ins,0,0,,0,0
Calaveras,450,U.S. House,4,DEM,Brynne Kennedy,476,14,,462,0
Calaveras,450,U.S. House,4,REP,Tom McClintock,955,115,,840,0
Calaveras,450,U.S. House,4,,Undervotes,28,9,,18,1
Calaveras,450,U.S. House,4,,Overvotes,1,1,,0,0
Calaveras,450,U.S. House,4,,Write-ins,0,0,,0,0
Calaveras,530,U.S. House,4,DEM,Brynne Kennedy,223,11,,212,0
Calaveras,530,U.S. House,4,REP,Tom McClintock,763,159,,603,1
Calaveras,530,U.S. House,4,,Undervotes,14,3,,11,0
Calaveras,530,U.S. House,4,,Overvotes,0,0,,0,0
Calaveras,530,U.S. House,4,,Write-ins,0,0,,0,0
Calaveras,540,U.S. House,4,DEM,Brynne Kennedy,351,19,,332,0
Calaveras,540,U.S. House,4,REP,Tom McClintock,768,173,,595,0
Calaveras,540,U.S. House,4,,Undervotes,34,7,,24,3
Calaveras,540,U.S. House,4,,Overvotes,0,0,,0,0
Calaveras,540,U.S. House,4,,Write-ins,0,0,,0,0
Calaveras,550,U.S. House,4,DEM,Brynne Kennedy,420,25,,395,0
Calaveras,550,U.S. House,4,REP,Tom McClintock,938,197,,741,0
