county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Ontonagon,"Ontonagon Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,19,,,,
Ontonagon,"Ontonagon Township, Precinct 1",U.S. Senate,,UST,Dave Stein,7,,,,
Ontonagon,"Ontonagon Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,4,,,,
Ontonagon,"Ontonagon Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,7,,,,
Ontonagon,"Rockland Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,0,,,,
Ontonagon,"Rockland Township, Precinct 1",U.S. Senate,,UST,Dave Stein,0,,,,
Ontonagon,"Rockland Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,0,,,,
Ontonagon,"Rockland Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,3,,,,
Ontonagon,"Stannard Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,2,,,,
Ontonagon,"Stannard Township, Precinct 1",U.S. Senate,,UST,Dave Stein,5,,,,
Ontonagon,"Stannard Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,3,,,,
Ontonagon,"Stannard Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,,,,
Ontonagon,"Bergland Township, Precinct 1",U.S. Senate,,,Write-ins,0,,,,
Ontonagon,"Bohemia Township, Precinct 1",U.S. Senate,,,Write-ins,0,,,,
Ontonagon,"Carp Lake Township, Precinct 1",U.S. Senate,,,Write-ins,0,,,,
Ontonagon,"Greenland Township, Precinct 1",U.S. Senate,,,Write-ins,0,,,,
Ontonagon,"Haight Township, Precinct 1",U.S. Senate,,,Write-ins,0,,,,
Ontonagon,"Interior Township, Precinct 1",U.S. Senate,,,Write-ins,0,,,,
Ontonagon,"Matchwood Township, Precinct 1",U.S. Senate,,,Write-ins,1,,,,
Ontonagon,"McMillan Township, Precinct 1",U.S. Senate,,,Write-ins,0,,,,
Ontonagon,"Ontonagon Township, Precinct 1",U.S. Senate,,,Write-ins,1,,,,
Ontonagon,"Rockland Township, Precinct 1",U.S. Senate,,,Write-ins,0,,,,
Ontonagon,"Stannard Township, Precinct 1",U.S. Senate,,,Write-ins,1,,,,
