county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Missaukee,Reeder,U.S. Senate,,GRN,Douglas Marsh,3,,,,
Missaukee,Reeder,U.S. Senate,,NLP,Doug Dern,1,,,,
Missaukee,Richland,U.S. Senate,,DEM,Elissa Slotkin,128,,,,
Missaukee,Richland,U.S. Senate,,REP,Mike Rogers,645,,,,
Missaukee,Richland,U.S. Senate,,LIB,Joseph Solis-Mullen,8,,,,
Missaukee,Richland,U.S. Senate,,UST,Dave Stein,8,,,,
Missaukee,Richland,U.S. Senate,,GRN,Douglas Marsh,3,,,,
Missaukee,Richland,U.S. Senate,,NLP,Doug Dern,2,,,,
Missaukee,Riverside,U.S. Senate,,DEM,Elissa Slotkin,66,,,,
Missaukee,Riverside,U.S. Senate,,REP,Mike Rogers,470,,,,
Missaukee,Riverside,U.S. Senate,,LIB,Joseph Solis-Mullen,9,,,,
Missaukee,Riverside,U.S. Senate,,UST,Dave Stein,0,,,,
Missaukee,Riverside,U.S. Senate,,GRN,Douglas Marsh,1,,,,
Missaukee,Riverside,U.S. Senate,,NLP,Doug Dern,1,,,,
Missaukee,West Branch,U.S. Senate,,DEM,Elissa Slotkin,48,,,,
Missaukee,West Branch,U.S. Senate,,REP,Mike Rogers,183,,,,
Missaukee,West Branch,U.S. Senate,,LIB,Joseph Solis-Mullen,5,,,,
Missaukee,West Branch,U.S. Senate,,UST,Dave Stein,2,,,,
Missaukee,West Branch,U.S. Senate,,GRN,Douglas Marsh,0,,,,
Missaukee,West Branch,U.S. Senate,,NLP,Doug Dern,1,,,,
Missaukee,Lake City,U.S. Senate,,DEM,Elissa Slotkin,151,,,,
Missaukee,Lake City,U.S. Senate,,REP,Mike Rogers,231,,,,
Missaukee,Lake City,U.S. Senate,,LIB,Joseph Solis-Mullen,8,,,,
Missaukee,Lake City,U.S. Senate,,UST,Dave Stein,3,,,,
Missaukee,Lake City,U.S. Senate,,GRN,Douglas Marsh,4,,,,
Missaukee,Lake City,U.S. Senate,,NLP,Doug Dern,1,,,,
Missaukee,McBain,U.S. Senate,,DEM,Elissa Slotkin,56,,,,
