county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Calaveras,250,President,,AIP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",1,1,,0,0
Calaveras,250,President,,,Undervotes,3,0,,3,0
Calaveras,250,President,,,Overvotes,0,0,,0,0
Calaveras,250,President,,,Write-ins,2,0,,2,0
Calaveras,260,President,,GRN,Howie Hawkins,4,1,,3,0
Calaveras,260,President,,LIB,Jo Jorgensen,6,1,,5,0
Calaveras,260,President,,DEM,Joe Biden,224,26,,198,0
Calaveras,260,President,,REP,Donald Trump,381,97,,283,1
Calaveras,260,President,,PFP,GLORIA LA RIVA,2,0,,2,0
Calaveras,260,President,,AIP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",1,0,,1,0
Calaveras,260,President,,,Undervotes,5,1,,4,0
Calaveras,260,President,,,Overvotes,0,0,,0,0
Calaveras,260,President,,,Write-ins,0,0,,0,0
Calaveras,310,President,,GRN,Howie Hawkins,3,1,,2,0
Calaveras,310,President,,LIB,Jo Jorgensen,10,0,,10,0
Calaveras,310,President,,DEM,Joe Biden,534,14,,519,1
Calaveras,310,President,,REP,Donald Trump,467,56,,411,0
Calaveras,310,President,,PFP,GLORIA LA RIVA,2,0,,2,0
Calaveras,310,President,,AIP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",5,0,,5,0
Calaveras,310,President,,,Undervotes,16,0,,16,0
Calaveras,310,President,,,Overvotes,0,0,,0,0
Calaveras,310,President,,,Write-ins,5,1,,4,0
Calaveras,320,President,,GRN,Howie Hawkins,4,0,,4,0
Calaveras,320,President,,LIB,Jo Jorgensen,11,1,,10,0
Calaveras,320,President,,DEM,Joe Biden,378,14,,364,0
Calaveras,320,President,,REP,Donald Trump,374,38,,336,0
Calaveras,320,President,,PFP,GLORIA LA RIVA,3,0,,3,0
Calaveras,320,President,,AIP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",2,0,,2,0
Calaveras,320,President,,,Undervotes,6,0,,6,0
Calaveras,320,President,,,Overvotes,3,0,,3,0
Calaveras,320,President,,,Write-ins,2,0,,2,0
Calaveras,330,President,,GRN,Howie Hawkins,0,0,,0,0
Calaveras,330,President,,LIB,Jo Jorgensen,17,1,,16,0
Calaveras,330,President,,DEM,Joe Biden,432,19,,413,0
Calaveras,330,President,,REP,Donald Trump,339,31,,307,1
Calaveras,330,President,,PFP,GLORIA LA RIVA,0,0,,0,0
Calaveras,330,President,,AIP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,,0,0
Calaveras,330,President,,,Undervotes,7,0,,7,0
Calaveras,330,President,,,Overvotes,3,1,,2,0
Calaveras,330,President,,,Write-ins,4,0,,4,0
Calaveras,350,President,,GRN,Howie Hawkins,10,1,,9,0
Calaveras,350,President,,LIB,Jo Jorgensen,9,2,,7,0
Calaveras,350,President,,DEM,Joe Biden,629,25,,604,0
Calaveras,350,President,,REP,Donald Trump,553,56,,497,0
Calaveras,350,President,,PFP,GLORIA LA RIVA,3,0,,3,0
Calaveras,350,President,,AIP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",3,0,,3,0
Calaveras,350,President,,,Undervotes,6,0,,6,0
Calaveras,350,President,,,Overvotes,1,0,,1,0
Calaveras,350,President,,,Write-ins,10,0,,10,0
Calaveras,360,President,,GRN,Howie Hawkins,4,0,,4,0
Calaveras,360,President,,LIB,Jo Jorgensen,15,2,,13,0
Calaveras,360,President,,DEM,Joe Biden,561,36,,525,0
Calaveras,360,President,,REP,Donald Trump,433,56,,377,0
Calaveras,360,President,,PFP,GLORIA LA RIVA,2,0,,2,0
Calaveras,360,President,,AIP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",3,0,,3,0
Calaveras,360,President,,,Undervotes,13,0,,13,0
Calaveras,360,President,,,Overvotes,0,0,,0,0
Calaveras,360,President,,,Write-ins,7,0,,7,0
Calaveras,370,President,,GRN,Howie Hawkins,4,0,,4,0
Calaveras,370,President,,LIB,Jo Jorgensen,13,1,,12,0
Calaveras,370,President,,DEM,Joe Biden,422,25,,397,0
Calaveras,370,President,,REP,Donald Trump,486,77,,407,2
Calaveras,370,President,,PFP,GLORIA LA RIVA,0,0,,0,0
Calaveras,370,President,,AIP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,,0,0
Calaveras,370,President,,,Undervotes,8,0,,8,0
Calaveras,370,President,,,Overvotes,1,0,,1,0
Calaveras,370,President,,,Write-ins,5,0,,5,0
Calaveras,410,President,,GRN,Howie Hawkins,10,1,,9,0
Calaveras,410,President,,LIB,Jo Jorgensen,13,2,,11,0
Calaveras,410,President,,DEM,Joe Biden,440,36,,403,1
Calaveras,410,President,,REP,Donald Trump,728,125,,601,2
Calaveras,410,President,,PFP,GLORIA LA RIVA,6,0,,6,0
Calaveras,410,President,,AIP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",2,0,,1,1
Calaveras,410,President,,,Undervotes,14,0,,14,0
Calaveras,410,President,,,Overvotes,0,0,,0,0
Calaveras,410,President,,,Write-ins,2,0,,2,0
Calaveras,420,President,,GRN,Howie Hawkins,5,1,,4,0
Calaveras,420,President,,LIB,Jo Jorgensen,15,4,,11,0
Calaveras,420,President,,DEM,Joe Biden,348,39,,308,1
Calaveras,420,President,,REP,Donald Trump,573,115,,456,2
Calaveras,420,President,,PFP,GLORIA LA RIVA,0,0,,0,0
Calaveras,420,President,,AIP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",2,0,,2,0
Calaveras,420,President,,,Undervotes,9,0,,9,0
Calaveras,420,President,,,Overvotes,1,0,,1,0
Calaveras,420,President,,,Write-ins,2,0,,2,0
Calaveras,430,President,,GRN,Howie Hawkins,0,0,,0,0
Calaveras,430,President,,LIB,Jo Jorgensen,21,2,,19,0
Calaveras,430,President,,DEM,Joe Biden,530,31,,499,0
Calaveras,430,President,,REP,Donald Trump,704,128,,576,0
Calaveras,430,President,,PFP,GLORIA LA RIVA,1,0,,1,0
Calaveras,430,President,,AIP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",5,0,,5,0
Calaveras,430,President,,,Undervotes,17,0,,17,0
Calaveras,430,President,,,Overvotes,1,0,,1,0
Calaveras,430,President,,,Write-ins,3,0,,3,0
Calaveras,440,President,,GRN,Howie Hawkins,6,0,,6,0
Calaveras,440,President,,LIB,Jo Jorgensen,17,3,,14,0
Calaveras,440,President,,DEM,Joe Biden,421,19,,402,0
Calaveras,440,President,,REP,Donald Trump,901,117,,784,0
Calaveras,440,President,,PFP,GLORIA LA RIVA,5,0,,5,0
Calaveras,440,President,,AIP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",1,1,,0,0
Calaveras,440,President,,,Undervotes,8,0,,8,0
Calaveras,440,President,,,Overvotes,2,0,,2,0
Calaveras,440,President,,,Write-ins,6,0,,6,0
Calaveras,450,President,,GRN,Howie Hawkins,5,0,,5,0
Calaveras,450,President,,LIB,Jo Jorgensen,22,4,,18,0
Calaveras,450,President,,DEM,Joe Biden,466,16,,450,0
Calaveras,450,President,,REP,Donald Trump,940,117,,822,1
Calaveras,450,President,,PFP,GLORIA LA RIVA,1,0,,1,0
Calaveras,450,President,,AIP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",5,0,,5,0
Calaveras,450,President,,,Undervotes,8,2,,6,0
Calaveras,450,President,,,Overvotes,0,0,,0,0
Calaveras,450,President,,,Write-ins,13,0,,13,0
Calaveras,530,President,,GRN,Howie Hawkins,4,0,,4,0
Calaveras,530,President,,LIB,Jo Jorgensen,7,0,,7,0
Calaveras,530,President,,DEM,Joe Biden,208,10,,198,0
Calaveras,530,President,,REP,Donald Trump,769,163,,605,1
Calaveras,530,President,,PFP,GLORIA LA RIVA,0,0,,0,0
Calaveras,530,President,,AIP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",2,0,,2,0
Calaveras,530,President,,,Undervotes,8,0,,8,0
Calaveras,530,President,,,Overvotes,0,0,,0,0
Calaveras,530,President,,,Write-ins,2,0,,2,0
Calaveras,540,President,,GRN,Howie Hawkins,7,0,,7,0
Calaveras,540,President,,LIB,Jo Jorgensen,11,2,,9,0
Calaveras,540,President,,DEM,Joe Biden,320,15,,305,0
Calaveras,540,President,,REP,Donald Trump,802,182,,617,3
Calaveras,540,President,,PFP,GLORIA LA RIVA,0,0,,0,0
Calaveras,540,President,,AIP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",4,0,,4,0
Calaveras,540,President,,,Undervotes,4,0,,4,0
Calaveras,540,President,,,Overvotes,0,0,,0,0
Calaveras,540,President,,,Write-ins,5,0,,5,0
Calaveras,550,President,,GRN,Howie Hawkins,4,0,,4,0
Calaveras,550,President,,LIB,Jo Jorgensen,16,1,,15,0
Calaveras,550,President,,DEM,Joe Biden,411,24,,387,0
Calaveras,550,President,,REP,Donald Trump,955,207,,748,0
Calaveras,550,President,,PFP,GLORIA LA RIVA,2,0,,2,0
Calaveras,550,President,,AIP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",3,0,,3,0
Calaveras,550,President,,,Undervotes,6,0,,6,0
Calaveras,550,President,,,Overvotes,0,0,,0,0
Calaveras,550,President,,,Write-ins,1,0,,1,0
Calaveras,560,President,,GRN,Howie Hawkins,2,0,,2,0
Calaveras,560,President,,LIB,Jo Jorgensen,15,0,,15,0
Calaveras,560,President,,DEM,Joe Biden,307,21,,286,0
Calaveras,560,President,,REP,Donald Trump,685,117,,566,2
Calaveras,560,President,,PFP,GLORIA LA RIVA,1,1,,0,0
Calaveras,560,President,,AIP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,,0,0
Calaveras,560,President,,,Undervotes,9,1,,8,0
Calaveras,560,President,,,Overvotes,0,0,,0,0
Calaveras,560,President,,,Write-ins,5,0,,5,0
Calaveras,570,President,,GRN,Howie Hawkins,7,0,,7,0
Calaveras,570,President,,LIB,Jo Jorgensen,14,0,,14,0
Calaveras,570,President,,DEM,Joe Biden,283,23,,260,0
Calaveras,570,President,,REP,Donald Trump,716,148,,565,3
Calaveras,570,President,,PFP,GLORIA LA RIVA,1,0,,1,0
Calaveras,570,President,,AIP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",2,0,,2,0
Calaveras,570,President,,,Undervotes,7,0,,7,0
Calaveras,570,President,,,Overvotes,1,0,,1,0
Calaveras,570,President,,,Write-ins,6,0,,6,0
