county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Montmorency,"Rust Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,0,0,0,0,
Montmorency,"Rust Township, Precinct 1",President,,NPA,Joseph Kishore /,0,0,0,0,
Montmorency,"Rust Township, Precinct 1",President,,NPA,Cornel West /,0,0,0,0,
Montmorency,"Vienna Township, Precinct 1",President,,DEM,Kamala Harris,102,95,7,0,
Montmorency,"Vienna Township, Precinct 1",President,,REP,Donald Trump,291,251,40,0,
Montmorency,"Vienna Township, Precinct 1",President,,LIB,Chase Oliver,1,1,0,0,
Montmorency,"Vienna Township, Precinct 1",President,,UST,Randall Terry /,0,0,0,0,
Montmorency,"Vienna Township, Precinct 1",President,,GRN,Jill Stein,0,0,0,0,
Montmorency,"Vienna Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,1,1,0,0,
Montmorency,"Vienna Township, Precinct 1",President,,NPA,Joseph Kishore /,0,0,0,0,
Montmorency,"Vienna Township, Precinct 1",President,,NPA,Cornel West /,0,0,0,0,
Montmorency,"Albert Township, Precinct 1",President,,,Write-ins,7,2,0,5,
Montmorency,"Avery Township, Precinct 1",President,,,Write-ins,0,0,0,0,
Montmorency,"Briley Township, Precinct 1",President,,,Write-ins,1,1,0,0,
Montmorency,"Hillman Township, Precinct 1",President,,,Write-ins,0,0,0,0,
Montmorency,"Loud Township, Precinct 1",President,,,Write-ins,0,0,0,0,
Montmorency,"Montmorency Township, Precinct 1",President,,,Write-ins,1,1,0,0,
Montmorency,"Montmorency Township, Precinct 2",President,,,Write-ins,0,0,0,0,
Montmorency,"Rust Township, Precinct 1",President,,,Write-ins,0,0,0,0,
Montmorency,"Vienna Township, Precinct 1",President,,,Write-ins,1,1,0,0,
